ORBIT_CNT,EVENT,M
1918544135.0,1,-12.959322586282726
1918544135.0,1,-12.959322586282726
1918544135.0,1,-12.959322586282726
1918546767.0,1,-9.404446382805656
1918546767.0,1,-9.404446382805656
1918546767.0,1,-9.404446382805656
1918546767.0,1,-9.404446382805656
1918549361.0,1,20.213406933064388
1918549361.0,1,20.213406933064388
1918549361.0,1,20.213406933064388
1918549361.0,1,20.213406933064388
1918549512.0,1,-13.039344580517149
1918549512.0,1,-13.039344580517149
1918549512.0,1,-13.039344580517149
1918549512.0,1,-13.039344580517149
1918549656.0,1,-13.208158426155409
1918549656.0,1,-13.208158426155409
1918549656.0,1,-13.208158426155409
1918549656.0,1,-13.208158426155409
1918550189.0,1,11.789967071376878
1918550189.0,1,11.789967071376878
1918550189.0,1,11.789967071376878
1918550189.0,1,11.789967071376878
1918551486.0,1,13.14447575545636
1918551486.0,1,13.14447575545636
1918551486.0,1,13.14447575545636
1918551486.0,1,13.14447575545636
1918552084.0,1,-13.526906621934877
1918552084.0,1,-13.526906621934877
1918552084.0,1,-13.526906621934877
1918552084.0,1,-13.526906621934877
1918553798.0,1,8.285665493870274
1918553798.0,1,8.285665493870274
1918553798.0,1,8.285665493870274
1918553798.0,1,8.285665493870274
1918556972.0,1,-14.628480638228867
1918556972.0,1,-14.628480638228867
1918556972.0,1,-14.628480638228867
1918556972.0,1,-14.628480638228867
1918559261.0,1,24.683913404119146
1918559261.0,1,24.683913404119146
1918559261.0,1,24.683913404119146
1918559261.0,1,24.683913404119146
1918560580.0,1,9.512294529323972
1918560580.0,1,9.512294529323972
1918560580.0,1,9.512294529323972
1918560580.0,1,9.512294529323972
1918564056.0,1,21.898086115890226
1918564056.0,1,21.898086115890226
1918564056.0,1,21.898086115890226
1918564056.0,1,21.898086115890226
1918564107.0,1,-11.405962940024414
1918564107.0,1,-11.405962940024414
1918564107.0,1,-11.405962940024414
1918564107.0,1,-11.405962940024414
1918571501.0,1,21.973975824540172
1918571501.0,1,21.973975824540172
1918571501.0,1,21.973975824540172
1918571501.0,1,21.973975824540172
1918589674.0,1,16.4588543265845
1918589674.0,1,16.4588543265845
1918589674.0,1,16.4588543265845
1918589674.0,1,16.4588543265845
1918591851.0,1,14.996301602224735
1918591851.0,1,14.996301602224735
1918591851.0,1,14.996301602224735
1918591851.0,1,14.996301602224735
1918596049.0,1,13.961041743296434
1918596049.0,1,13.961041743296434
1918596049.0,1,13.961041743296434
1918596049.0,1,13.961041743296434
1918599806.0,1,-13.426925341048928
1918599806.0,1,-13.426925341048928
1918599806.0,1,-13.426925341048928
1918599806.0,1,-13.426925341048928
1918605409.0,1,25.88558406373483
1918605409.0,1,25.88558406373483
1918605409.0,1,25.88558406373483
1918605409.0,1,25.88558406373483
1918616345.0,1,9.376075152688193
1918616345.0,1,9.376075152688193
1918616345.0,1,9.376075152688193
1918616345.0,1,9.376075152688193
1918622918.0,1,12.295969253205586
1918622918.0,1,12.295969253205586
1918622918.0,1,12.295969253205586
1918622918.0,1,12.295969253205586
1918623380.0,1,20.254795690233177
1918623380.0,1,20.254795690233177
1918623380.0,1,20.254795690233177
1918623380.0,1,20.254795690233177
1918627778.0,1,35.10828011952384
1918627778.0,1,35.10828011952384
1918627778.0,1,35.10828011952384
1918627778.0,1,35.10828011952384
1918628987.0,1,15.129241829065027
1918628987.0,1,15.129241829065027
1918628987.0,1,15.129241829065027
1918628987.0,1,15.129241829065027
1918630855.0,1,21.414949984362966
1918630855.0,1,21.414949984362966
1918630855.0,1,21.414949984362966
1918630855.0,1,21.414949984362966
1918631498.0,1,11.199494835477136
1918631498.0,1,11.199494835477136
1918631498.0,1,11.199494835477136
1918631498.0,1,11.199494835477136
1918644582.0,1,-10.838193946986893
1918644582.0,1,-10.838193946986893
1918644582.0,1,-10.838193946986893
1918644582.0,1,-10.838193946986893
1918652677.0,1,17.056235148814824
1918652677.0,1,17.056235148814824
1918652677.0,1,17.056235148814824
1918652677.0,1,17.056235148814824
1918653346.0,1,-16.217993250086977
1918653346.0,1,-16.217993250086977
1918653346.0,1,-16.217993250086977
1918653346.0,1,-16.217993250086977
1918657137.0,1,17.065320919574845
1918657137.0,1,17.065320919574845
1918657137.0,1,17.065320919574845
1918657137.0,1,17.065320919574845
1918657524.0,1,-13.104843594835533
1918657524.0,1,-13.104843594835533
1918657524.0,1,-13.104843594835533
1918657524.0,1,-13.104843594835533
1918660965.0,1,-6.414422962949036
1918660965.0,1,-6.414422962949036
1918660965.0,1,-6.414422962949036
1918660965.0,1,-6.414422962949036
1918663069.0,1,18.524378391804085
1918663069.0,1,18.524378391804085
1918663069.0,1,18.524378391804085
1918663069.0,1,18.524378391804085
1918665291.0,1,-13.074604817430949
1918665291.0,1,-13.074604817430949
1918665291.0,1,-13.074604817430949
1918665291.0,1,-13.074604817430949
1918680422.0,1,-11.504647187043014
1918680422.0,1,-11.504647187043014
1918680422.0,1,-11.504647187043014
1918680422.0,1,-11.504647187043014
1918681272.0,1,20.64518217204995
1918681272.0,1,20.64518217204995
1918681272.0,1,20.64518217204995
1918681272.0,1,20.64518217204995
1918689824.0,1,-7.420164729347391
1918689824.0,1,-7.420164729347391
1918689824.0,1,-7.420164729347391
1918689824.0,1,-7.420164729347391
1918690093.0,1,21.50265569105572
1918690093.0,1,21.50265569105572
1918690093.0,1,21.50265569105572
1918690093.0,1,21.50265569105572
1918690867.0,1,-12.071908174988724
1918690867.0,1,-12.071908174988724
1918690867.0,1,-12.071908174988724
1918690867.0,1,-12.071908174988724
1918692469.0,1,4.824081243801218
1918692469.0,1,4.824081243801218
1918692469.0,1,4.824081243801218
1918692469.0,1,4.824081243801218
1918694791.0,1,16.697223362959445
1918694791.0,1,16.697223362959445
1918694791.0,1,16.697223362959445
1918694791.0,1,16.697223362959445
1918696401.0,1,0.9272835526740207
1918696401.0,1,0.9272835526740207
1918696401.0,1,0.9272835526740207
1918696401.0,1,0.9272835526740207
1918697418.0,1,-13.209526189269136
1918697418.0,1,-13.209526189269136
1918697418.0,1,-13.209526189269136
1918697418.0,1,-13.209526189269136
1918705641.0,1,-11.453611601757578
1918705641.0,1,-11.453611601757578
1918705641.0,1,-11.453611601757578
1918705641.0,1,-11.453611601757578
1918707144.0,1,-11.020266526019608
1918707144.0,1,-11.020266526019608
1918707144.0,1,-11.020266526019608
1918707144.0,1,-11.020266526019608
1918708276.0,2,12.957480292929091
1918708276.0,2,12.957480292929091
1918708276.0,2,12.957480292929091
1918708276.0,2,12.957480292929091
1918708735.0,1,3.7302472264495714
1918708735.0,1,3.7302472264495714
1918708735.0,1,3.7302472264495714
1918708735.0,1,3.7302472264495714
1918709206.0,1,-9.671742702898744
1918709206.0,1,-9.671742702898744
1918709206.0,1,-9.671742702898744
1918709206.0,1,-9.671742702898744
1918710051.0,1,-18.553292174739184
1918710051.0,1,-18.553292174739184
1918710051.0,1,-18.553292174739184
1918710051.0,1,-18.553292174739184
1918711215.0,1,6.806409537709392
1918711215.0,1,6.806409537709392
1918711215.0,1,6.806409537709392
1918711215.0,1,6.806409537709392
1918712485.0,1,-19.462152712811662
1918712485.0,1,-19.462152712811662
1918712485.0,1,-19.462152712811662
1918712485.0,1,-19.462152712811662
1918712791.0,1,15.708894671241083
1918712791.0,1,15.708894671241083
1918712791.0,1,15.708894671241083
1918712791.0,1,15.708894671241083
1918713412.0,1,-8.018769022887478
1918713412.0,1,-8.018769022887478
1918713412.0,1,-8.018769022887478
1918713412.0,1,-8.018769022887478
1918714410.0,1,-7.4830433734342705
1918714410.0,1,-7.4830433734342705
1918714410.0,1,-7.4830433734342705
1918714410.0,1,-7.4830433734342705
1918714680.0,1,11.970176859719288
1918714680.0,1,11.970176859719288
1918714680.0,1,11.970176859719288
1918714680.0,1,11.970176859719288
1918714944.0,2,-17.575408484694115
1918714944.0,2,-17.575408484694115
1918714944.0,2,-17.575408484694115
1918714944.0,2,-17.575408484694115
1918715228.0,1,-6.4239213289110735
1918715228.0,1,-6.4239213289110735
1918715228.0,1,-6.4239213289110735
1918715228.0,1,-6.4239213289110735
1918716458.0,1,-11.973218441868948
1918716458.0,1,-11.973218441868948
1918716458.0,1,-11.973218441868948
1918716458.0,1,-11.973218441868948
1918716484.0,1,33.601746147758796
1918716484.0,1,33.601746147758796
1918716484.0,1,33.601746147758796
1918716484.0,1,33.601746147758796
1918718128.0,1,21.97804319552131
1918718128.0,1,21.97804319552131
1918718128.0,1,21.97804319552131
1918718128.0,1,21.97804319552131
1918718525.0,1,22.252372661960965
1918718525.0,1,22.252372661960965
1918718525.0,1,22.252372661960965
1918718525.0,1,22.252372661960965
1918720257.0,1,17.28511692356051
1918720257.0,1,17.28511692356051
1918720257.0,1,17.28511692356051
1918720257.0,1,17.28511692356051
1918720667.0,1,-16.336875401583946
1918720667.0,1,-16.336875401583946
1918720667.0,1,-16.336875401583946
1918720667.0,1,-16.336875401583946
1918721180.0,1,18.64793974729939
1918721180.0,1,18.64793974729939
1918721180.0,1,18.64793974729939
1918721180.0,1,18.64793974729939
1918722078.0,1,14.538234904690192
1918722078.0,1,14.538234904690192
1918722078.0,1,14.538234904690192
1918722078.0,1,14.538234904690192
1918723039.0,1,18.978060491661317
1918723039.0,1,18.978060491661317
1918723039.0,1,18.978060491661317
1918723039.0,1,18.978060491661317
1918725751.0,1,17.07127545980047
1918725751.0,1,17.07127545980047
1918725751.0,1,17.07127545980047
1918725751.0,1,17.07127545980047
1918727781.0,1,7.815029424150488
1918727781.0,1,7.815029424150488
1918727781.0,1,7.815029424150488
1918727781.0,1,7.815029424150488
1918728776.0,1,15.074011524709832
1918728776.0,1,15.074011524709832
1918728776.0,1,15.074011524709832
1918728776.0,1,15.074011524709832
1918729160.0,1,10.435897018866017
1918729160.0,1,10.435897018866017
1918729160.0,1,10.435897018866017
1918729160.0,1,10.435897018866017
1918729553.0,1,-17.385228887161784
1918729553.0,1,-17.385228887161784
1918729553.0,1,-17.385228887161784
1918729553.0,1,-17.385228887161784
1918732180.0,1,11.846790157612533
1918732180.0,1,11.846790157612533
1918732180.0,1,11.846790157612533
1918732180.0,1,11.846790157612533
1918732917.0,1,35.01630468640867
1918732917.0,1,35.01630468640867
1918732917.0,1,35.01630468640867
1918732917.0,1,35.01630468640867
1918733057.0,1,14.642717338370367
1918733057.0,1,14.642717338370367
1918733057.0,1,14.642717338370367
1918733057.0,1,14.642717338370367
1918733065.0,1,34.239536084345346
1918733065.0,1,34.239536084345346
1918733065.0,1,34.239536084345346
1918733065.0,1,34.239536084345346
1918733741.0,1,12.964015768871658
1918733741.0,1,12.964015768871658
1918733741.0,1,12.964015768871658
1918733741.0,1,12.964015768871658
1918734054.0,1,15.715036945658872
1918734054.0,1,15.715036945658872
1918734054.0,1,15.715036945658872
1918734054.0,1,15.715036945658872
1918734334.0,1,-15.656580301983979
1918734334.0,1,-15.656580301983979
1918734334.0,1,-15.656580301983979
1918734334.0,1,-15.656580301983979
1918734932.0,1,18.744388309347517
1918734932.0,1,18.744388309347517
1918734932.0,1,18.744388309347517
1918734932.0,1,18.744388309347517
1918735748.0,1,3.0194081138298796
1918735748.0,1,3.0194081138298796
1918735748.0,1,3.0194081138298796
1918735748.0,1,3.0194081138298796
1918737443.0,1,-9.009609721101928
1918737443.0,1,-9.009609721101928
1918737443.0,1,-9.009609721101928
1918737443.0,1,-9.009609721101928
1918737963.0,1,21.007285603818616
1918737963.0,1,21.007285603818616
1918737963.0,1,21.007285603818616
1918737963.0,1,21.007285603818616
1918741466.0,1,19.767439655320636
1918741466.0,1,19.767439655320636
1918741466.0,1,19.767439655320636
1918741466.0,1,19.767439655320636
1918741816.0,1,11.977599061507032
1918741816.0,1,11.977599061507032
1918741816.0,1,11.977599061507032
1918741816.0,1,11.977599061507032
1918742436.0,1,10.317914452651978
1918742436.0,1,10.317914452651978
1918742436.0,1,10.317914452651978
1918742436.0,1,10.317914452651978
1918744240.0,1,-8.328999003333223
1918744240.0,1,-8.328999003333223
1918744240.0,1,-8.328999003333223
1918744240.0,1,-8.328999003333223
1918744885.0,1,16.31222792189785
1918744885.0,1,16.31222792189785
1918744885.0,1,16.31222792189785
1918744885.0,1,16.31222792189785
1918745537.0,2,39.059387433375015
1918745537.0,2,39.059387433375015
1918745537.0,2,39.059387433375015
1918745537.0,2,39.059387433375015
1918745732.0,1,-19.848051525098093
1918745732.0,1,-19.848051525098093
1918745732.0,1,-19.848051525098093
1918745732.0,1,-19.848051525098093
1918745877.0,1,-3.644715335221464
1918745877.0,1,-3.644715335221464
1918745877.0,1,-3.644715335221464
1918745877.0,1,-3.644715335221464
1918746078.0,1,17.021454156425236
1918746078.0,1,17.021454156425236
1918746078.0,1,17.021454156425236
1918746078.0,1,17.021454156425236
1918747377.0,1,6.498599023549931
1918747377.0,1,6.498599023549931
1918747377.0,1,6.498599023549931
1918747377.0,1,6.498599023549931
1918749235.0,1,7.746603401209268
1918749235.0,1,7.746603401209268
1918749235.0,1,7.746603401209268
1918749235.0,1,7.746603401209268
1918749640.0,1,39.82250370882669
1918749640.0,1,39.82250370882669
1918749640.0,1,39.82250370882669
1918749640.0,1,39.82250370882669
1918750753.0,1,-8.514877316115102
1918750753.0,1,-8.514877316115102
1918750753.0,1,-8.514877316115102
1918750753.0,1,-8.514877316115102
1918751396.0,1,-17.807067061601458
1918751396.0,1,-17.807067061601458
1918751396.0,1,-17.807067061601458
1918751396.0,1,-17.807067061601458
1918752600.0,1,11.689804440280279
1918752600.0,1,11.689804440280279
1918752600.0,1,11.689804440280279
1918752600.0,1,11.689804440280279
1918757076.0,1,-9.37283079282307
1918757076.0,1,-9.37283079282307
1918757076.0,1,-9.37283079282307
1918757076.0,1,-9.37283079282307
1918760112.0,1,-18.826106836003323
1918760112.0,1,-18.826106836003323
1918760112.0,1,-18.826106836003323
1918760112.0,1,-18.826106836003323
1918763579.0,1,21.22846020463388
1918763579.0,1,21.22846020463388
1918763579.0,1,21.22846020463388
1918763579.0,1,21.22846020463388
1918765873.0,1,25.185788152604
1918765873.0,1,25.185788152604
1918765873.0,1,25.185788152604
1918765873.0,1,25.185788152604
1918770025.0,1,-6.597185886658403
1918770025.0,1,-6.597185886658403
1918770025.0,1,-6.597185886658403
1918770025.0,1,-6.597185886658403
1918770129.0,1,5.676378419733864
1918770129.0,1,5.676378419733864
1918770129.0,1,5.676378419733864
1918770129.0,1,5.676378419733864
1918774270.0,1,16.098841275781506
1918774270.0,1,16.098841275781506
1918774270.0,1,16.098841275781506
1918774270.0,1,16.098841275781506
1918775758.0,1,18.237209591762902
1918775758.0,1,18.237209591762902
1918775758.0,1,18.237209591762902
1918775758.0,1,18.237209591762902
1918780862.0,1,18.379477617997278
1918780862.0,1,18.379477617997278
1918780862.0,1,18.379477617997278
1918780862.0,1,18.379477617997278
1918784990.0,1,16.805029911253673
1918784990.0,1,16.805029911253673
1918784990.0,1,16.805029911253673
1918784990.0,1,16.805029911253673
1918788495.0,1,19.174672807786177
1918788495.0,1,19.174672807786177
1918788495.0,1,19.174672807786177
1918788495.0,1,19.174672807786177
1918788798.0,1,14.388043068092182
1918788798.0,1,14.388043068092182
1918788798.0,1,14.388043068092182
1918788798.0,1,14.388043068092182
1918791092.0,1,-19.925745455505634
1918791092.0,1,-19.925745455505634
1918791092.0,1,-19.925745455505634
1918791092.0,1,-19.925745455505634
1918792079.0,1,16.3744268503384
1918792079.0,1,16.3744268503384
1918792079.0,1,16.3744268503384
1918792079.0,1,16.3744268503384
1918792552.0,1,11.067730395770418
1918792552.0,1,11.067730395770418
1918792552.0,1,11.067730395770418
1918792552.0,1,11.067730395770418
1918796730.0,1,11.224634987001997
1918796730.0,1,11.224634987001997
1918796730.0,1,11.224634987001997
1918796730.0,1,11.224634987001997
1918799227.0,1,26.993287039288266
1918799227.0,1,26.993287039288266
1918799227.0,1,26.993287039288266
1918799227.0,1,26.993287039288266
1918799985.0,1,19.50425248451252
1918799985.0,1,19.50425248451252
1918799985.0,1,19.50425248451252
1918799985.0,1,19.50425248451252
1918800881.0,1,-2.0249268502776965
1918800881.0,1,-2.0249268502776965
1918800881.0,1,-2.0249268502776965
1918800881.0,1,-2.0249268502776965
1918809660.0,1,23.2141651351487
1918809660.0,1,23.2141651351487
1918809660.0,1,23.2141651351487
1918809660.0,1,23.2141651351487
1918813732.0,1,34.91080399476385
1918813732.0,1,34.91080399476385
1918813732.0,1,34.91080399476385
1918813732.0,1,34.91080399476385
1918815704.0,1,24.135127153487165
1918815704.0,1,24.135127153487165
1918815704.0,1,24.135127153487165
1918815704.0,1,24.135127153487165
1918816739.0,1,9.341779750323704
1918816739.0,1,9.341779750323704
1918816739.0,1,9.341779750323704
1918816739.0,1,9.341779750323704
1918817907.0,1,27.27337452873619
1918817907.0,1,27.27337452873619
1918817907.0,1,27.27337452873619
1918817907.0,1,27.27337452873619
1918828176.0,1,17.536092002823246
1918828176.0,1,17.536092002823246
1918828176.0,1,17.536092002823246
1918828176.0,1,17.536092002823246
1918829687.0,1,16.795814708034268
1918829687.0,1,16.795814708034268
1918829687.0,1,16.795814708034268
1918829687.0,1,16.795814708034268
1918833899.0,1,-18.68790877662034
1918833899.0,1,-18.68790877662034
1918833899.0,1,-18.68790877662034
1918833899.0,1,-18.68790877662034
1918835232.0,1,-10.62389667256971
1918835232.0,1,-10.62389667256971
1918835232.0,1,-10.62389667256971
1918835232.0,1,-10.62389667256971
1918838582.0,1,-15.120835818724474
1918838582.0,1,-15.120835818724474
1918838582.0,1,-15.120835818724474
1918838582.0,1,-15.120835818724474
1918841109.0,1,5.167198695225589
1918841109.0,1,5.167198695225589
1918841109.0,1,5.167198695225589
1918841109.0,1,5.167198695225589
1918841612.0,1,-14.629986273446308
1918841612.0,1,-14.629986273446308
1918841612.0,1,-14.629986273446308
1918841612.0,1,-14.629986273446308
1918847065.0,1,-9.220056978208921
1918847065.0,1,-9.220056978208921
1918847065.0,1,-9.220056978208921
1918847065.0,1,-9.220056978208921
1918851161.0,1,-6.357744096527515
1918851161.0,1,-6.357744096527515
1918851161.0,1,-6.357744096527515
1918851161.0,1,-6.357744096527515
1918854274.0,1,-14.171249710909771
1918854274.0,1,-14.171249710909771
1918854274.0,1,-14.171249710909771
1918854274.0,1,-14.171249710909771
1918856023.0,1,14.19232824245983
1918856023.0,1,14.19232824245983
1918856023.0,1,14.19232824245983
1918856023.0,1,14.19232824245983
1918864289.0,1,-13.773852297257426
1918864289.0,1,-13.773852297257426
1918864289.0,1,-13.773852297257426
1918864289.0,1,-13.773852297257426
1918864317.0,1,23.97615873997188
1918864317.0,1,23.97615873997188
1918864317.0,1,23.97615873997188
1918864317.0,1,23.97615873997188
1918866372.0,1,-3.6537194648796816
1918866372.0,1,-3.6537194648796816
1918866372.0,1,-3.6537194648796816
1918866372.0,1,-3.6537194648796816
1918872511.0,1,22.60269664599019
1918872511.0,1,22.60269664599019
1918872511.0,1,22.60269664599019
1918872511.0,1,22.60269664599019
1918884465.0,1,-11.70106736850734
1918884465.0,1,-11.70106736850734
1918884465.0,1,-11.70106736850734
1918884465.0,1,-11.70106736850734
1918891053.0,1,-19.870532420221284
1918891053.0,1,-19.870532420221284
1918891053.0,1,-19.870532420221284
1918891053.0,1,-19.870532420221284
1918896174.0,1,13.989855392895365
1918896174.0,1,13.989855392895365
1918896174.0,1,13.989855392895365
1918896174.0,1,13.989855392895365
1918896279.0,1,-20.628197831470423
1918896279.0,1,-20.628197831470423
1918896279.0,1,-20.628197831470423
1918896279.0,1,-20.628197831470423
1918900482.0,1,-3.7818330355063536
1918900482.0,1,-3.7818330355063536
1918900482.0,1,-3.7818330355063536
1918900482.0,1,-3.7818330355063536
1918903581.0,1,20.436204020775477
1918903581.0,1,20.436204020775477
1918903581.0,1,20.436204020775477
1918903581.0,1,20.436204020775477
1918905459.0,1,12.895692897421238
1918905459.0,1,12.895692897421238
1918905459.0,1,12.895692897421238
1918905459.0,1,12.895692897421238
1918907790.0,1,21.825550973295933
1918907790.0,1,21.825550973295933
1918907790.0,1,21.825550973295933
1918907790.0,1,21.825550973295933
1918909626.0,1,14.915792282682881
1918909626.0,1,14.915792282682881
1918909626.0,1,14.915792282682881
1918909626.0,1,14.915792282682881
1918909637.0,1,16.902945398153292
1918909637.0,1,16.902945398153292
1918909637.0,1,16.902945398153292
1918909637.0,1,16.902945398153292
1918910309.0,1,20.83633833929904
1918910309.0,1,20.83633833929904
1918910309.0,1,20.83633833929904
1918910309.0,1,20.83633833929904
1918910829.0,1,-0.8417833017851758
1918910829.0,1,-0.8417833017851758
1918910829.0,1,-0.8417833017851758
1918910829.0,1,-0.8417833017851758
1918910997.0,1,9.12354856377132
1918910997.0,1,9.12354856377132
1918910997.0,1,9.12354856377132
1918910997.0,1,9.12354856377132
1918912013.0,1,11.223361421572672
1918912013.0,1,11.223361421572672
1918912013.0,1,11.223361421572672
1918912013.0,1,11.223361421572672
1918912137.0,1,-5.822676759973036
1918912137.0,1,-5.822676759973036
1918912137.0,1,-5.822676759973036
1918912137.0,1,-5.822676759973036
1918912781.0,1,17.256550569541968
1918912781.0,1,17.256550569541968
1918912781.0,1,17.256550569541968
1918912781.0,1,17.256550569541968
1918914572.0,1,-17.923809470742043
1918914572.0,1,-17.923809470742043
1918914572.0,1,-17.923809470742043
1918914572.0,1,-17.923809470742043
1918917642.0,1,27.414949816067075
1918917642.0,1,27.414949816067075
1918917642.0,1,27.414949816067075
1918917642.0,1,27.414949816067075
1918918836.0,1,-16.293404648039218
1918918836.0,1,-16.293404648039218
1918918836.0,1,-16.293404648039218
1918918836.0,1,-16.293404648039218
1918920835.0,1,15.638487937573862
1918920835.0,1,15.638487937573862
1918920835.0,1,15.638487937573862
1918920835.0,1,15.638487937573862
1918920846.0,1,10.374159111491164
1918920846.0,1,10.374159111491164
1918920846.0,1,10.374159111491164
1918920846.0,1,10.374159111491164
1918921334.0,1,-8.768527980004523
1918921334.0,1,-8.768527980004523
1918921334.0,1,-8.768527980004523
1918921334.0,1,-8.768527980004523
1918921631.0,1,-8.276395862891217
1918921631.0,1,-8.276395862891217
1918921631.0,1,-8.276395862891217
1918921631.0,1,-8.276395862891217
1918922379.0,1,25.828094092861537
1918922379.0,1,25.828094092861537
1918922379.0,1,25.828094092861537
1918922379.0,1,25.828094092861537
1918922702.0,1,-13.775972266694913
1918922702.0,1,-13.775972266694913
1918922702.0,1,-13.775972266694913
1918922702.0,1,-13.775972266694913
1918925871.0,1,-13.453757058887344
1918925871.0,1,-13.453757058887344
1918925871.0,1,-13.453757058887344
1918925871.0,1,-13.453757058887344
1918926504.0,1,6.442755925474401
1918926504.0,1,6.442755925474401
1918926504.0,1,6.442755925474401
1918926504.0,1,6.442755925474401
1918928077.0,1,9.982104777610902
1918928077.0,1,9.982104777610902
1918928077.0,1,9.982104777610902
1918928077.0,1,9.982104777610902
1918928137.0,1,-15.267229426921837
1918928137.0,1,-15.267229426921837
1918928137.0,1,-15.267229426921837
1918928137.0,1,-15.267229426921837
1918928524.0,1,7.052647674166111
1918928524.0,1,7.052647674166111
1918928524.0,1,7.052647674166111
1918928524.0,1,7.052647674166111
1918929933.0,1,10.084428329320138
1918929933.0,1,10.084428329320138
1918929933.0,1,10.084428329320138
1918929933.0,1,10.084428329320138
1918931135.0,1,-16.919163490633892
1918931135.0,1,-16.919163490633892
1918931135.0,1,-16.919163490633892
1918931135.0,1,-16.919163490633892
1918932377.0,1,14.176823122953122
1918932377.0,1,14.176823122953122
1918932377.0,1,14.176823122953122
1918932377.0,1,14.176823122953122
1918932854.0,1,10.176196739542359
1918932854.0,1,10.176196739542359
1918932854.0,1,10.176196739542359
1918932854.0,1,10.176196739542359
1918933916.0,1,16.867219792155655
1918933916.0,1,16.867219792155655
1918933916.0,1,16.867219792155655
1918933916.0,1,16.867219792155655
1918935313.0,1,3.239912840402643
1918935313.0,1,3.239912840402643
1918935313.0,1,3.239912840402643
1918935313.0,1,3.239912840402643
1918936736.0,1,19.69071235880358
1918936736.0,1,19.69071235880358
1918936736.0,1,19.69071235880358
1918936736.0,1,19.69071235880358
1918941200.0,1,18.452072416564103
1918941200.0,1,18.452072416564103
1918941200.0,1,18.452072416564103
1918941200.0,1,18.452072416564103
1918941958.0,1,15.95993555678141
1918941958.0,1,15.95993555678141
1918941958.0,1,15.95993555678141
1918941958.0,1,15.95993555678141
1918942008.0,1,21.595689093489437
1918942008.0,1,21.595689093489437
1918942008.0,1,21.595689093489437
1918942008.0,1,21.595689093489437
1918943207.0,1,-16.33139873086547
1918943207.0,1,-16.33139873086547
1918943207.0,1,-16.33139873086547
1918943207.0,1,-16.33139873086547
1918943429.0,1,15.685920295759757
1918943429.0,1,15.685920295759757
1918943429.0,1,15.685920295759757
1918943429.0,1,15.685920295759757
1918947706.0,1,11.961543474985577
1918947706.0,1,11.961543474985577
1918947706.0,1,11.961543474985577
1918947706.0,1,11.961543474985577
1918948647.0,1,21.269462518552558
1918948647.0,1,21.269462518552558
1918948647.0,1,21.269462518552558
1918948647.0,1,21.269462518552558
1918949164.0,1,19.994263729310415
1918949164.0,1,19.994263729310415
1918949164.0,1,19.994263729310415
1918949164.0,1,19.994263729310415
1918949599.0,1,-3.592750495400069
1918949599.0,1,-3.592750495400069
1918949599.0,1,-3.592750495400069
1918949599.0,1,-3.592750495400069
1918949707.0,1,11.580403438466758
1918949707.0,1,11.580403438466758
1918949707.0,1,11.580403438466758
1918949707.0,1,11.580403438466758
1918949861.0,1,33.48487519495015
1918949861.0,1,33.48487519495015
1918949861.0,1,33.48487519495015
1918949861.0,1,33.48487519495015
1918953511.0,1,-12.31873022868472
1918953511.0,1,-12.31873022868472
1918953511.0,1,-12.31873022868472
1918953511.0,1,-12.31873022868472
1918953612.0,1,13.995591998806013
1918953612.0,1,13.995591998806013
1918953612.0,1,13.995591998806013
1918953612.0,1,13.995591998806013
1918956052.0,1,-12.03620063559589
1918956052.0,1,-12.03620063559589
1918956052.0,1,-12.03620063559589
1918956052.0,1,-12.03620063559589
1918957655.0,1,17.196110286965787
1918957655.0,1,17.196110286965787
1918957655.0,1,17.196110286965787
1918957655.0,1,17.196110286965787
1918958865.0,1,-11.207094849341212
1918958865.0,1,-11.207094849341212
1918958865.0,1,-11.207094849341212
1918958865.0,1,-11.207094849341212
1918960573.0,1,-10.89594700567583
1918960573.0,1,-10.89594700567583
1918960573.0,1,-10.89594700567583
1918960573.0,1,-10.89594700567583
1918960918.0,1,16.499888285367565
1918960918.0,1,16.499888285367565
1918960918.0,1,16.499888285367565
1918960918.0,1,16.499888285367565
1918964294.0,1,33.591400100202605
1918964294.0,1,33.591400100202605
1918964294.0,1,33.591400100202605
1918964294.0,1,33.591400100202605
1918974784.0,1,18.87298381704133
1918974784.0,1,18.87298381704133
1918974784.0,1,18.87298381704133
1918974784.0,1,18.87298381704133
1918975229.0,1,-11.972929592652726
1918975229.0,1,-11.972929592652726
1918975229.0,1,-11.972929592652726
1918975229.0,1,-11.972929592652726
1918976820.0,1,35.30103961875214
1918976820.0,1,35.30103961875214
1918976820.0,1,35.30103961875214
1918976820.0,1,35.30103961875214
1918979769.0,1,37.58351742028692
1918979769.0,1,37.58351742028692
1918979769.0,1,37.58351742028692
1918979769.0,1,37.58351742028692
1918992252.0,1,11.935253444473334
1918992252.0,1,11.935253444473334
1918992252.0,1,11.935253444473334
1918992252.0,1,11.935253444473334
1918993108.0,1,14.881566834233832
1918993108.0,1,14.881566834233832
1918993108.0,1,14.881566834233832
1918993108.0,1,14.881566834233832
1918996959.0,1,17.59401343075233
1918996959.0,1,17.59401343075233
1918996959.0,1,17.59401343075233
1918996959.0,1,17.59401343075233
1918997042.0,1,23.487057548170654
1918997042.0,1,23.487057548170654
1918997042.0,1,23.487057548170654
1918997042.0,1,23.487057548170654
